user_id,album_id,rating
291,3200,5
478,3200,5
481,3200,2
173,3200,1
737,3200,2
948,3200,1
28,3200,2
797,3200,5
3,3200,1
740,3200,5
244,3201,1
231,3201,5
888,3201,3
539,3201,1
241,3201,5
394,3201,5
392,3201,5
272,3201,3
666,3201,5
510,3201,3
524,3202,5
968,3202,3
466,3202,1
202,3202,5
718,3202,4
359,3202,5
157,3202,4
340,3202,1
641,3202,3
126,3202,4
527,3202,1
178,3202,5
717,3202,2
768,3202,2
174,3202,4
618,3202,1
351,3202,3
31,3203,3
217,3204,1
448,3204,4
235,3204,4
629,3204,4
411,3204,4
275,3204,5
853,3204,4
273,3204,5
873,3204,5
870,3204,5
376,3204,2
912,3204,5
257,3204,2
875,3204,5
517,3205,2
702,3205,3
356,3205,4
566,3205,5
371,3205,1
798,3205,3
827,3205,2
187,3205,5
680,3205,4
875,3205,1
929,3205,3
493,3205,2
322,3205,3
312,3205,1
401,3206,5
922,3206,2
112,3206,4
256,3206,5
4,3206,1
157,3206,1
807,3206,4
32,3206,2
913,3207,1
79,3207,1
360,3207,4
86,3207,2
521,3208,2
186,3208,5
721,3208,3
425,3208,1
105,3208,3
96,3208,4
167,3208,1
639,3208,1
136,3208,3
447,3208,4
922,3208,2
825,3208,1
424,3208,1
732,3209,2
245,3209,3
333,3209,3
710,3209,1
935,3209,1
991,3209,2
713,3209,3
62,3209,3
17,3209,2
172,3209,4
305,3209,4
818,3209,5
138,3209,5
27,3209,1
406,3209,2
151,3209,2
228,3209,4
146,3209,2
361,3209,5
794,321,1
175,321,5
43,321,1
494,321,4
172,3210,1
763,3210,4
59,3210,1
822,3210,5
266,3210,3
20,3210,1
86,3210,2
204,3210,1
103,3210,3
728,3210,1
452,3210,4
950,3210,2
609,3210,5
626,3210,3
437,3210,4
981,3211,4
996,3211,4
876,3211,1
37,3211,4
365,3211,4
972,3212,2
539,3212,5
634,3212,5
529,3212,3
663,3212,2
645,3212,1
104,3212,2
455,3212,5
406,3212,3
425,3212,3
523,3212,5
436,3212,5
986,3212,4
176,3213,5
452,3213,5
62,3214,3
183,3214,3
487,3214,5
841,3214,2
715,3214,5
981,3214,3
623,3214,1
600,3214,4
248,3214,3
747,3214,5
882,3214,4
652,3214,1
37,3214,2
212,3214,1
386,3214,2
950,3215,3
893,3215,2
436,3215,1
183,3215,3
820,3215,3
402,3215,3
796,3215,2
825,3215,2
469,3215,4
146,3215,2
918,3215,5
283,3215,2
219,3215,5
480,3215,1
103,3215,2
983,3215,2
969,3215,5
231,3215,3
621,3215,5
913,3215,3
67,3216,1
660,3216,3
534,3216,3
647,3216,2
996,3216,2
837,3216,2
484,3216,5
544,3216,2
851,3216,1
431,3216,4
760,3216,1
459,3216,5
775,3216,1
623,3216,3
289,3216,2
529,3216,5
232,3217,3
433,3217,2
820,3217,4
839,3217,3
657,3217,4
24,3217,1
874,3217,3
578,3218,2
33,3218,3
181,3218,2
727,3218,1
872,3218,3
382,3218,2
251,3218,1
477,3218,5
186,3219,2
297,3219,3
603,3219,3
969,3219,3
534,3219,1
302,3219,1
138,3219,3
644,3219,3
580,3219,2
17,3219,4
582,322,1
596,322,5
972,322,1
494,322,3
668,322,4
137,322,5
835,322,3
816,322,5
84,322,5
612,322,3
629,322,5
176,3220,5
171,3220,3
6,3220,5
593,3220,1
181,3220,2
90,3220,1
141,3220,4
484,3220,5
909,3220,2
572,3220,2
868,3220,1
144,3220,1
459,3220,4
848,3220,1
601,3221,5
668,3221,2
462,3221,4
453,3221,5
167,3221,3
44,3221,1
396,3221,2
548,3221,5
710,3221,1
248,3221,1
397,3221,5
984,3221,2
3,3221,4
444,3221,3
129,3223,1
696,3223,3
862,3223,2
652,3223,1
91,3223,2
343,3223,2
450,3223,3
844,3223,3
74,3223,3
934,3224,4
260,3224,3
640,3224,3
566,3224,4
91,3224,5
55,3224,1
488,3224,2
286,3224,4
746,3224,5
539,3224,1
671,3224,1
402,3224,3
983,3224,5
166,3224,5
144,3225,1
326,3225,5
595,3225,1
343,3225,3
245,3225,2
773,3225,3
293,3225,2
199,3225,5
110,3225,1
957,3226,2
440,3226,4
675,3226,1
380,3226,4
689,3226,5
592,3226,1
144,3226,2
982,3226,2
392,3226,1
449,3227,1
373,3227,4
741,3227,5
872,3227,3
767,3227,2
805,3227,2
879,3227,5
361,3227,3
666,3227,1
26,3227,2
397,3227,4
664,3227,3
426,3227,5
722,3227,1
105,3227,4
131,3227,5
906,3228,3
663,3228,2
504,3228,5
841,3228,1
129,3228,3
588,3228,5
560,3228,3
692,3228,2
713,3228,4
176,3228,4
772,3228,5
101,3229,5
100,3229,3
505,3229,5
209,3229,5
228,323,2
263,323,5
854,323,5
498,323,5
948,323,3
898,323,2
633,323,4
325,323,2
22,323,3
34,323,4
180,323,5
799,3230,4
720,3230,5
223,3230,4
853,3230,1
191,3230,3
528,3230,3
184,3230,3
82,3230,4
379,3230,4
998,3230,2
380,3230,3
8,3230,4
473,3231,1
420,3231,3
731,3231,3
604,3231,2
842,3231,3
881,3231,5
462,3231,3
76,3231,1
60,3231,5
392,3232,2
143,3232,2
161,3232,5
787,3232,4
354,3232,3
475,3232,5
28,3232,4
694,3233,1
505,3233,3
752,3233,2
244,3233,3
705,3233,1
403,3233,5
967,3233,2
780,3233,3
541,3233,2
243,3233,5
311,3233,3
486,3233,5
65,3233,4
869,3233,3
924,3234,2
417,3234,3
794,3234,3
274,3234,1
949,3234,3
982,3234,4
502,3234,4
402,3234,1
254,3234,4
45,3234,4
581,3234,2
256,3234,3
831,3234,1
5,3234,1
350,3234,3
518,3234,3
462,3234,5
759,3234,4
423,3234,4
645,3234,1
556,3235,4
816,3235,5
840,3235,3
154,3235,1
444,3235,2
735,3236,4
355,3236,2
743,3236,4
461,3236,3
647,3236,5
275,3236,4
117,3236,1
123,3236,3
353,3236,1
248,3236,1
653,3236,3
570,3236,4
192,3236,2
349,3236,2
677,3236,4
836,3236,3
628,3236,2
700,3237,3
384,3237,1
699,3237,5
509,3237,5
285,3237,4
854,3237,3
16,3237,4
616,3237,4
573,3237,1
946,3237,1
233,3237,3
453,3237,5
884,3237,3
140,3237,4
924,3237,1
43,3237,3
325,3237,2
516,3238,5
240,3238,2
463,3238,3
168,3238,2
108,3238,1
540,3238,5
850,3238,1
245,3238,2
324,3239,2
654,3239,2
89,3239,4
871,3239,5
840,3239,1
570,3239,3
836,3239,1
104,3239,2
432,3239,5
147,3239,2
529,3239,1
925,3239,1
491,3239,1
30,3239,3
94,3239,5
829,3239,2
878,324,2
62,324,1
87,324,5
895,324,3
942,324,3
102,324,2
863,324,4
448,324,2
433,324,4
426,324,4
501,324,5
792,324,3
596,324,1
336,324,1
130,324,1
779,324,3
359,3240,5
492,3240,3
14,3240,1
357,3240,2
759,3240,5
891,3240,4
926,3240,4
280,3240,3
921,3240,5
186,3241,1
426,3241,3
589,3241,5
68,3241,4
296,3241,4
732,3241,1
582,3241,5
174,3241,2
897,3241,4
178,3242,2
131,3242,5
631,3242,3
974,3242,5
535,3244,4
254,3244,5
866,3245,5
13,3245,5
993,3246,4
204,3246,5
976,3246,3
777,3246,5
123,3246,3
156,3246,4
471,3249,5
644,3249,4
399,3249,3
212,3249,3
110,3249,1
428,3249,2
972,3249,5
800,325,2
221,325,1
503,325,4
494,325,5
177,325,3
634,325,3
12,325,4
285,325,3
210,325,1
86,3250,5
157,3250,5
813,3250,5
997,3250,3
482,3250,2
48,3250,4
982,3250,4
911,3251,3
427,3251,4
514,3251,3
577,3251,5
500,3251,4
856,3251,5
522,3251,5
212,3251,3
128,3251,5
63,3251,4
141,3251,5
799,3252,1
54,3252,1
365,3252,5
458,3252,2
668,3252,3
316,3252,5
146,3252,3
216,3252,1
159,3253,5
379,3253,4
801,3253,5
552,3253,3
446,3253,2
315,3253,4
630,3253,5
889,3253,2
469,3253,1
448,3253,2
657,3253,2
586,3254,4
840,3254,3
547,3255,2
611,3255,2
302,3255,3
13,3255,4
661,3255,3
504,3255,3
334,3255,4
500,3255,4
434,3255,5
112,3255,3
228,3255,1
515,3255,2
680,3255,3
578,3255,5
923,3256,3
403,3256,4
435,3256,4
896,3256,2
889,3256,5
846,3256,1
673,3256,1
773,3256,5
864,3256,5
661,3256,1
250,3256,1
367,3256,3
382,3256,1
235,3256,3
550,3256,3
279,3257,3
941,3257,4
337,3257,5
851,3257,5
692,3257,1
137,3257,4
682,3258,2
721,3258,1
806,3258,4
215,3258,1
663,3258,1
392,3258,3
321,3258,2
127,3258,2
504,3258,5
25,3258,3
81,3258,5
369,3258,5
23,3258,1
31,3258,4
399,3259,4
47,3259,4
481,3259,2
756,3259,3
80,3259,3
623,3259,4
972,3259,2
356,3259,5
600,3259,4
760,326,3
454,326,2
933,326,2
296,326,5
533,326,2
302,326,5
830,326,2
161,326,5
337,326,4
554,326,4
889,326,4
512,326,2
754,3260,1
482,3260,5
33,3260,1
954,3260,5
549,3260,4
71,3260,2
400,3260,3
724,3260,3
657,3260,1
642,3260,1
921,3260,2
189,3260,4
110,3260,1
793,3260,2
140,3260,1
825,3260,4
124,3262,5
715,3262,5
250,3262,3
61,3262,3
315,3262,1
875,3262,3
434,3262,5
868,3262,4
283,3264,2
37,3264,3
98,3264,5
13,3264,5
335,3264,3
478,3265,1
229,3265,3
316,3265,4
914,3265,5
28,3265,3
417,3265,4
164,3266,1
986,3266,5
660,3266,5
898,3267,2
47,3267,2
575,3267,3
549,3267,5
444,3268,2
224,3268,5
139,3268,1
531,3268,2
659,3268,5
455,3268,3
438,3269,1
263,3269,3
535,3269,2
189,3269,4
80,3269,1
678,3269,5
870,3269,1
966,3269,4
309,3269,1
442,3269,5
817,3269,5
770,327,4
879,327,2
107,327,4
362,327,4
114,327,5
658,327,4
767,327,5
582,327,4
303,327,3
927,327,2
165,327,3
473,327,4
880,327,2
586,327,5
750,3270,1
744,3270,5
321,3270,2
457,3270,4
54,3270,3
500,3270,4
629,3270,2
472,3270,2
278,3270,5
444,3270,2
188,3270,4
371,3270,2
320,3270,5
751,3270,3
832,3271,1
227,3271,4
50,3271,2
612,3271,2
101,3271,5
576,3271,3
502,3271,5
790,3272,5
778,3272,1
861,3272,4
43,3272,4
539,3272,4
491,3272,2
759,3272,3
332,3272,4
208,3272,4
690,3272,2
194,3272,5
799,3272,2
427,3273,1
881,3273,5
263,3273,3
671,3275,1
453,3275,5
154,3275,5
325,3275,1
457,3275,4
881,3275,3
171,3275,5
503,3275,4
637,3275,5
661,3275,4
214,3275,4
551,3275,5
380,3275,5
554,3275,5
498,3275,5
504,3275,1
347,3275,1
429,3275,5
675,3275,5
992,3275,2
683,3276,5
275,3276,5
802,3276,4
969,3276,2
988,3276,5
907,3276,1
399,3276,3
862,3276,5
178,3276,2
96,3276,5
829,3276,3
616,3276,2
242,3276,4
332,3276,5
692,3276,4
908,3276,4
12,3276,3
979,3276,4
165,3276,4
49,3277,3
289,3277,5
582,3277,4
829,3277,5
891,3277,4
624,3277,3
951,3277,3
616,3277,2
630,3277,5
781,3277,4
71,3277,5
552,3277,5
370,3277,5
665,3277,2
95,3277,4
756,3277,2
236,3277,4
166,3277,2
7,3277,1
639,3277,1
891,3278,4
892,3278,5
491,3278,5
604,3278,5
2,3278,5
42,3279,2
422,3279,4
983,3279,1
408,3279,3
86,3279,2
773,3279,2
144,3279,3
325,3279,5
347,3279,2
237,3279,3
406,3279,1
866,3279,4
677,3279,4
625,3279,3
940,3279,2
583,3279,4
948,3279,1
681,328,5
743,328,5
181,328,4
372,328,1
579,328,2
314,328,5
367,328,2
409,328,1
944,328,4
864,328,1
688,328,2
132,328,3
211,328,5
837,328,4
833,328,5
471,328,1
894,3280,1
742,3280,2
908,3280,1
500,3280,4
128,3280,5
676,3280,5
501,3280,2
76,3280,2
831,3280,2
415,3280,1
677,3280,4
810,3281,4
119,3281,5
349,3281,4
987,3281,2
289,3281,3
506,3282,3
662,3282,3
467,3282,1
337,3282,5
566,3282,1
824,3282,3
699,3282,3
638,3282,4
791,3282,1
140,3282,1
971,3282,4
329,3282,4
772,3282,1
891,3282,5
842,3282,4
805,3282,4
420,3282,3
97,3283,2
669,3283,1
242,3283,3
304,3284,5
260,3284,5
95,3284,4
229,3284,4
461,3284,1
577,3284,1
874,3284,3
849,3284,4
131,3284,1
368,3284,2
53,3284,2
75,3285,2
512,3286,1
17,3286,2
454,3286,5
242,3286,5
346,3286,3
155,3286,3
315,3286,3
217,3286,5
893,3286,5
37,3286,3
402,3286,5
851,3287,3
676,3287,5
329,3287,1
350,3287,4
688,3287,2
239,3288,1
272,3289,3
788,329,1
10,329,3
579,329,5
63,329,2
879,329,1
221,329,5
206,329,2
150,329,5
939,329,1
751,329,4
889,329,5
285,329,2
375,329,1
744,329,5
371,329,5
911,329,3
226,329,2
627,3290,5
293,3290,1
592,3290,5
214,3290,5
131,3290,2
327,3290,3
664,3290,2
817,3290,2
160,3290,3
551,3290,4
470,3290,5
870,3290,5
526,3291,4
870,3291,4
621,3291,4
267,3291,5
486,3291,4
746,3291,3
418,3291,3
586,3291,1
150,3291,1
186,3291,5
408,3291,4
523,3291,2
605,3291,1
458,3292,2
947,3292,2
81,3292,2
660,3292,5
228,3292,3
217,3292,4
934,3293,2
569,3294,3
245,3294,5
365,3294,3
194,3294,2
978,3294,1
31,3294,1
176,3295,4
906,3295,1
859,3295,1
932,3295,5
669,3295,5
748,3295,2
113,3295,4
350,3295,4
33,3295,5
792,3295,2
168,3295,1
115,3296,5
703,3296,4
141,3296,5
1000,3296,1
640,3296,2
361,3296,2
636,3296,5
385,3296,2
797,3296,1
178,3297,5
651,3297,4
540,3298,5
24,3298,5
473,3298,3
43,3298,4
249,3298,5
470,3298,1
175,3298,2
815,3298,3
662,3298,5
896,3298,1
400,3298,1
729,3298,3
807,3298,5
599,3298,5
1,3298,3
911,3298,4
345,3299,3
93,3299,1
270,3299,2
194,3299,1
86,3299,2
346,3299,5
101,3299,3
672,3299,3
95,3299,4
317,33,4
458,330,5
244,330,2
965,330,5
827,330,2
247,330,5
817,330,3
433,330,3
566,330,5
465,330,5
261,330,4
586,330,2
936,330,4
281,330,4
13,330,5
294,330,2
737,330,1
182,330,2
36,330,5
667,330,2
799,330,5
389,3300,2
451,3300,1
23,3300,5
455,3300,5
552,3300,1
934,3300,5
869,3300,5
75,3300,1
652,3300,3
471,3300,1
801,3300,5
97,3300,4
653,3300,4
30,3300,1
119,3300,5
255,3300,2
115,3300,2
675,3300,1
147,3300,4
599,3301,2
790,3302,3
21,3302,5
590,3302,2
589,3302,2
997,3302,2
240,3302,5
137,3302,5
533,3302,2
867,3302,2
980,3302,3
229,3302,5
361,3302,4
810,3302,5
707,3302,5
917,3302,5
720,3302,3
242,3302,4
748,3302,3
116,3302,2
352,3302,2
47,3303,5
204,3303,1
633,3303,2
341,3303,5
206,3303,3
627,3303,4
708,3303,3
974,3303,3
849,3303,1
477,3303,5
674,3303,4
727,3303,2
385,3303,5
144,3304,4
768,3304,4
464,3304,3
845,3304,5
828,3304,1
561,3304,3
715,3304,2
245,3304,1
239,3304,3
893,3304,1
214,3304,2
226,3304,3
120,3304,1
455,3304,5
593,3304,3
957,3305,5
402,3306,5
120,3306,2
902,3306,5
178,3306,5
868,3306,3
603,3306,4
892,3306,4
153,3306,4
648,3306,2
815,3307,2
138,3307,2
546,3307,1
641,3307,2
844,3307,1
175,3307,1
928,3307,4
961,3307,4
65,3307,3
195,3307,4
855,3307,5
916,3307,4
50,3307,1
400,3307,3
716,3307,5
49,3307,1
606,3307,4
754,3307,1
635,3307,3
216,3307,4
522,3308,1
19,3308,2
340,3308,4
215,3308,3
599,3308,4
909,3308,2
228,3308,4
437,3308,2
886,3308,3
709,3308,4
336,3309,4
358,3309,2
565,3309,5
383,3309,1
573,3309,4
602,3309,5
859,331,1
929,331,1
143,331,2
690,331,3
852,331,5
19,331,3
780,331,5
871,331,5
900,3310,5
608,3310,2
276,3310,3
471,3310,2
627,3310,1
851,3310,3
720,3310,4
259,3310,5
852,3310,3
366,3310,1
728,3310,5
559,3310,3
554,3310,3
51,3310,2
221,3310,2
703,3310,4
25,3310,3
976,3310,4
735,3311,4
366,3311,5
891,3311,4
437,3311,2
722,3311,1
676,3311,5
480,3311,4
898,3311,4
917,3311,1
824,3311,3
324,3311,5
435,3311,2
393,3311,5
15,3311,4
791,3311,3
18,3311,5
284,3311,1
251,3311,5
792,3311,3
750,3311,2
722,3312,2
372,3312,3
477,3312,4
762,3312,1
310,3312,4
714,3312,5
412,3312,1
194,3312,3
915,3312,5
429,3312,3
710,3312,2
23,3312,1
911,3312,1
316,3312,5
807,3313,2
735,3313,2
602,3313,3
339,3313,5
758,3313,1
417,3313,3
848,3313,3
31,3313,4
980,3313,1
211,3313,4
996,3313,1
819,3313,4
923,3313,1
259,3313,5
746,3313,2
897,3313,2
762,3314,5
997,3314,3
170,3314,2
300,3314,1
797,3314,2
403,3314,5
666,3314,2
623,3314,5
866,3314,2
305,3314,2
880,3314,5
446,3314,3
225,3315,3
457,3315,4
256,3315,4
642,3315,3
586,3315,5
134,3315,1
199,3315,3
753,3315,2
438,3315,1
922,3315,5
509,3315,3
205,3315,2
316,3315,4
889,3315,3
450,3315,4
942,3315,1
384,3315,2
632,3315,5
457,3316,4
200,3316,2
490,3317,3
623,3317,1
253,3317,2
872,3317,1
757,3317,2
962,3317,2
167,3317,5
166,3317,4
683,3317,2
632,3317,4
719,3317,1
707,3317,4
564,3317,4
15,3317,1
247,3317,2
714,3318,1
567,3318,1
977,3318,1
149,3318,1
548,3318,1
100,3318,3
794,3318,1
372,3318,1
810,3318,1
577,3318,5
839,3318,1
292,3318,3
734,3319,2
914,3319,5
470,3319,2
629,3319,3
17,332,2
101,332,5
72,332,5
45,332,3
925,332,4
935,332,3
676,332,2
969,332,4
906,332,3
738,332,3
795,332,1
578,332,5
968,332,2
397,332,2
82,332,3
417,332,5
538,332,5
890,3320,3
642,3320,1
734,3320,2
86,3320,4
1000,3320,4
887,3320,5
886,3320,1
463,3320,5
3,3320,3
393,3320,4
291,3321,1
690,3321,4
71,3321,5
548,3321,4
301,3321,2
531,3322,1
248,3322,3
977,3322,5
223,3322,1
503,3322,1
380,3322,4
843,3322,2
34,3322,2
533,3322,5
247,3323,1
945,3323,2
995,3323,2
567,3323,4
309,3323,2
64,3323,1
705,3323,3
843,3323,3
438,3323,5
626,3323,4
212,3324,3
847,3324,5
597,3324,5
523,3324,4
973,3324,5
22,3324,1
791,3324,2
938,3324,1
32,3324,4
385,3324,5
754,3324,2
288,3324,1
17,3324,2
86,3324,2
248,3324,5
348,3324,2
363,3324,5
88,3325,2
740,3325,2
753,3325,5
464,3325,3
914,3325,1
270,3325,4
10,3325,3
341,3325,3
107,3325,1
477,3325,2
613,3325,5
587,3325,2
216,3325,2
23,3325,5
829,3325,5
303,3325,3
136,3325,5
533,3325,3
883,3325,3
281,3326,5
472,3326,4
743,3326,5
365,3326,2
760,3326,2
474,3326,4
31,3326,3
668,3326,1
563,3326,4
303,3326,2
683,3326,2
416,3326,2
402,3326,5
271,3326,1
606,3326,5
59,3326,5
560,3326,4
879,3326,1
751,3326,1
165,3327,5
287,3327,2
331,3327,1
296,3327,5
357,3327,3
71,3327,2
19,3327,5
347,3327,1
948,3327,5
890,3327,5
256,3327,3
764,3327,2
955,3327,5
806,3327,1
178,3327,5
587,3327,2
516,3327,3
363,3327,1
532,3328,5
665,3328,5
583,3328,1
747,3328,5
432,3328,5
63,3328,3
779,3328,3
392,3328,5
311,3328,3
833,3328,4
978,3329,4
720,3329,2
94,3329,4
425,3329,4
256,3329,4
331,3329,3
893,3329,4
291,3329,2
181,333,5
606,333,4
346,333,4
624,3330,3
391,3330,4
845,3330,4
340,3330,4
180,3330,2
5,3330,5
96,3330,4
111,3330,1
740,3330,1
554,3330,5
437,3330,2
93,3330,3
926,3330,4
509,3330,5
317,3330,5
971,3330,2
716,3332,4
632,3332,4
508,3332,1
657,3332,4
832,3332,2
261,3332,2
340,3332,3
701,3332,4
634,3332,1
644,3332,3
215,3332,2
344,3332,5
777,3332,4
500,3332,3
335,3332,1
246,3332,2
85,3332,2
232,3332,2
322,3333,1
632,3333,5
740,3333,5
212,3333,5
48,3333,1
610,3333,3
35,3333,5
377,3333,3
956,3333,5
308,3333,1
746,3333,4
680,3333,3
424,3333,1
487,3333,5
74,3334,5
344,3334,1
748,3334,1
346,3334,3
266,3334,3
644,3335,3
802,3335,4
805,3335,1
740,3335,2
286,3335,1
967,3335,1
719,3335,5
395,3335,4
202,3335,3
518,3335,3
728,3335,5
603,3335,5
994,3335,1
363,3335,1
318,3335,2
103,3335,4
128,3335,3
444,3335,3
701,3335,1
45,3336,4
741,3336,1
41,3336,5
449,3336,5
248,3336,3
556,3336,2
424,3336,5
279,3336,1
74,3336,3
222,3337,5
536,3337,5
142,3338,5
384,3338,4
647,3338,2
301,3338,4
256,3338,5
257,3338,2
749,3338,4
819,3338,2
777,3338,2
840,3338,5
725,3339,5
629,3339,5
617,3339,5
493,3339,3
65,3339,4
471,3339,2
659,3339,4
215,3339,1
366,3339,5
326,3339,2
400,3339,4
701,3339,3
466,3339,1
685,3339,4
155,3339,3
368,3339,3
252,3339,2
49,3339,2
457,334,2
355,334,1
992,334,5
49,334,5
469,334,4
175,334,2
948,334,2
652,334,2
535,334,4
263,334,5
677,334,5
893,334,4
246,334,2
758,334,3
480,3340,5
853,3340,4
371,3340,4
648,3340,4
782,3341,2
886,3342,1
595,3342,1
247,3342,3
312,3342,1
244,3342,4
881,3342,4
48,3342,1
293,3342,5
263,3342,4
240,3342,1
748,3342,4
751,3342,4
786,3342,2
168,3342,1
363,3342,2
20,3342,1
599,3342,1
345,3342,3
587,3342,4
207,3343,2
509,3343,1
999,3343,3
377,3343,5
833,3343,5
525,3343,2
557,3343,1
171,3343,3
835,3343,3
556,3343,2
195,3343,1
460,3343,4
775,3344,1
986,3344,3
788,3344,5
20,3344,4
918,3344,3
432,3344,2
96,3344,3
992,3344,5
982,3344,4
480,3344,5
751,3344,2
774,3344,5
106,3344,5
28,3344,1
202,3344,1
969,3345,3
943,3345,2
813,3345,3
310,3345,5
935,3345,4
75,3345,5
679,3345,5
176,3345,2
639,3345,4
188,3345,5
694,3345,4
993,3345,5
311,3345,3
937,3345,5
931,3346,5
759,3346,5
200,3346,4
554,3346,5
906,3346,4
162,3346,4
777,3347,5
927,3347,2
389,3347,1
543,3347,2
183,3347,4
132,3347,5
755,3347,4
756,3347,2
307,3347,3
136,3347,3
976,3347,3
784,3347,4
829,3347,1
820,3347,1
677,3347,1
9,3348,4
387,3348,5
265,3348,1
967,3348,4
828,3348,3
593,3348,5
934,3348,1
279,3348,3
511,3349,2
970,3349,4
75,335,3
707,335,2
602,335,3
399,335,4
781,335,3
471,335,3
698,335,4
292,3350,5
524,3350,2
336,3350,4
611,3350,2
685,3350,3
754,3350,3
13,3350,1
917,3350,5
185,3350,5
91,3350,5
501,3350,2
28,3350,5
90,3350,5
223,3352,1
951,3352,4
636,3352,3
602,3352,4
716,3352,1
932,3352,1
645,3352,5
117,3352,3
206,3352,2
771,3352,1
769,3352,2
116,3352,4
324,3352,3
499,3352,4
74,3352,4
35,3352,1
17,3352,1
775,3353,1
722,3353,5
538,3353,5
732,3353,2
670,3353,2
778,3353,2
909,3353,2
964,3354,3
921,3354,3
988,3356,4
700,3356,1
645,3356,3
90,3356,2
84,3356,4
204,3356,5
462,3356,1
411,3356,1
908,3356,4
729,3356,1
417,3356,5
608,3356,2
147,3356,3
422,3356,1
511,3356,5
926,3356,3
146,3356,2
464,3356,4
688,3356,1
15,3356,5
514,3357,2
96,3357,5
994,3357,3
239,3357,5
690,3357,3
189,3357,2
857,3357,1
622,3357,2
316,3357,2
876,3357,5
255,3357,2
704,3357,5
250,3357,2
799,3358,2
795,3358,5
150,3358,5
570,3358,4
121,3358,2
776,3358,3
469,3358,3
302,3358,1
225,3358,5
957,3358,2
792,3358,5
862,3358,1
859,3358,2
732,3358,2
248,3358,1
653,3358,1
51,3358,2
788,3358,5
762,3358,5
721,3359,2
5,3359,2
737,3359,4
676,3359,1
35,3359,3
54,3359,5
13,3359,2
573,3359,2
306,3359,1
200,3359,3
400,3359,1
216,336,4
605,336,2
725,336,3
284,336,4
483,336,2
336,336,5
330,3360,1
51,3360,3
392,3360,5
298,3360,2
107,3360,1
664,3360,5
456,3360,2
393,3360,2
248,3360,2
153,3360,4
287,3360,4
127,3360,1
477,3360,5
485,3360,1
52,3360,1
853,3360,4
191,3360,4
521,3360,4
480,3361,1
933,3361,5
901,3361,2
5,3361,3
786,3361,4
960,3361,1
880,3361,1
924,3362,1
271,3362,3
101,3362,1
45,3362,1
444,3362,5
339,3362,3
404,3362,2
3,3362,1
869,3362,5
379,3362,1
814,3362,3
761,3362,3
505,3362,5
136,3363,2
239,3365,2
271,3365,1
784,3366,2
139,3366,4
599,3366,3
745,3367,3
466,3367,5
373,3367,4
75,3367,3
954,3367,2
457,3367,4
955,3367,1
252,3367,5
686,3367,1
158,3367,5
645,3367,3
964,3367,3
710,3367,3
356,3367,2
296,3367,5
343,3367,1
238,3367,5
132,3368,1
309,3368,3
831,3368,1
638,3368,2
981,3368,4
892,3368,2
617,3368,4
904,3369,1
970,3369,1
888,3369,5
321,3369,3
803,3369,4
646,3369,1
342,3369,3
592,337,3
883,337,1
403,3370,1
779,3370,4
998,3370,1
708,3371,1
521,3371,5
545,3371,4
6,3371,2
906,3371,4
689,3371,4
893,3371,2
763,3371,3
452,3372,5
699,3372,3
478,3372,4
486,3372,2
233,3372,2
548,3373,5
400,3373,2
395,3373,2
163,3373,1
966,3373,3
989,3373,2
339,3373,3
703,3373,5
676,3373,4
450,3373,1
856,3373,4
491,3373,4
899,3373,1
525,3373,4
872,3373,1
726,3373,3
881,3373,1
455,3373,5
366,3374,5
356,3374,5
470,3374,2
145,3374,1
79,3374,4
305,3374,3
190,3374,1
147,3374,3
733,3374,5
501,3374,4
486,3374,3
591,3374,4
235,3374,5
199,3374,4
873,3374,1
991,3374,1
103,3374,5
752,3375,1
896,3375,3
806,3375,2
769,3375,3
736,3375,2
63,3375,4
480,3375,4
840,3376,1
686,3376,2
163,3376,1
419,3376,3
140,3376,3
329,3376,5
432,3376,2
870,3376,3
445,3376,1
46,3376,3
945,3376,1
231,3376,1
103,3376,5
270,3376,3
899,3376,5
447,3376,4
178,3376,5
405,3376,2
225,3376,5
340,3377,3
755,3377,2
787,3377,5
232,3377,4
6,3377,5
48,3377,1
928,3377,4
853,3377,1
1,3377,3
496,3377,5
556,3377,1
958,3377,2
835,3377,1
729,3377,4
407,3377,2
927,3377,3
487,3377,3
360,3378,4
428,3378,5
887,3378,1
259,3378,2
684,3378,4
117,3378,2
745,3378,1
707,3378,4
608,3378,5
529,3378,3
371,3378,1
535,3378,2
754,3378,1
195,3378,4
436,3378,4
877,3378,5
362,3378,5
503,3378,4
85,3378,2
838,3378,4
396,3379,2
59,3379,5
636,3379,4
76,3379,4
867,3379,2
822,3379,1
241,3379,3
427,3379,4
663,3379,1
960,3379,4
123,3379,3
102,3379,3
72,3379,4
676,3379,1
307,3379,2
321,3379,2
347,3379,4
672,3379,4
345,338,2
575,338,4
636,338,4
67,338,4
769,338,1
342,338,5
770,338,5
814,338,3
261,338,5
666,338,5
832,338,4
632,338,4
405,338,4
371,338,2
74,338,3
867,338,1
810,338,2
461,3380,2
315,3380,5
126,3380,2
409,3381,3
545,3381,5
708,3381,1
417,3381,3
219,3381,2
768,3381,4
678,3381,3
924,3381,1
63,3381,1
969,3381,4
147,3381,5
163,3381,5
880,3381,1
487,3381,3
988,3381,4
648,3382,2
669,3382,3
190,3382,1
601,3382,4
852,3382,3
303,3382,4
457,3382,2
681,3383,2
821,3383,4
